,index,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %",Player,Team within selected timeframe,Minutes played,Players
1892,1892,8.57142857142857,5.478180129990716,12.5,9.150805270863836,33.102684749515646,33.99131464666404,22.36929185969557,36.27524308152581,18.995544754961525,0.6841505131128861,52.63157894736842,0.0,0.0,0.0,20.399113082039914,25.40437678401523,60.96938775510205,13.333333333333334,28.735632183908038,0.0,0.0,48.984565393988625,37.62376237623762,10.0,40.00000000000001,23.655913978494628,0.0,0.0,18.79194630872483,80.54919908466819,39.29,10.714000000000002,34.72222222222222,40.02447980416157,34.62,7.875000000000002,40.0,34.196891191709845,33.32999999999999,31.645569620253163,39.23132704858593,60.47,42.48639598158226,42.68,55.74412532637074,46.74634794156706,40.0,30.33598215530461,34.93530499075786,20.323325635103924,28.947677836566726,51.637341153470175,21.470679491157306,53.430496356386634,50.37546933667084,79.17500000000001,15.8123370981755,43.01828082458187,24.300762804213587,63.58595194085029,15.479115479115476,53.33,50.145942790426155,47.60101010101011,30.769230769230766,34.237288135593225,0.0,0.0,28.249999999999996,22.22,32.467532467532465,25.4225352112676,73.65534943413839,43.79358437935844,43.99999999999999,26.218097447795824,22.22,21.20481927710843,38.435374149659864,42.35062376887721,67.58837941897096,,,,,,,,,,,12.883435582822086,,,0.0,0.0,0.0,6.985294117647058,0.0,0.0,K. Bellarabi,Bayer Leverkusen,716,K. Bellarabi (Bayer Leverkusen)
1893,1893,25.71428571428571,15.722686474775612,25.0,19.546120058565155,27.926930528646558,42.14370311883142,20.64857710125744,32.98429319371727,30.34966923180774,2.109464082098061,8.768421052631577,2.547770700636942,2.2403258655804477,4.651162790697675,13.636363636363635,15.31874405328259,31.63265306122449,33.333333333333336,24.137931034482754,0.0,0.0,30.950446791226643,36.63366336633663,30.000000000000004,38.94736842105263,22.58064516129032,0.0,0.0,24.161073825503355,34.09610983981693,52.779999999999994,25.0,23.611111111111114,19.216646266829866,21.050000000000004,11.375000000000002,22.730000000000004,8.031088082901555,20.0,23.417721518987342,25.815808556925308,65.12,35.37044788614483,47.6,35.11749347258485,45.15272244355909,44.31818181818181,37.47386030949393,22.920517560073943,37.41339491916859,35.27336860670194,71.6520039100684,19.67111386906609,63.6463632613777,60.888610763454324,89.375,20.61251086012163,67.25009723842864,32.643177140089605,78.32057037232639,17.60851760851761,63.46000000000001,31.873905429071797,59.890572390572395,21.15384615384615,32.20338983050847,10.256410256410257,14.285714285714285,21.75,42.85999999999999,29.870129870129876,19.507042253521124,70.03850192509626,36.95955369595537,60.94,26.914153132250583,35.709999999999994,40.96385542168674,13.945578231292515,28.233749179251475,76.03546844008868,,,,,,,,,,,1.6359918200408992,,,0.0,0.0,0.0,0.7352941176470589,0.0,0.0,Pedro,Lazio,2173,Pedro (Lazio)
1894,1894,5.7142857142857135,6.251934385639121,12.5,18.155197657393852,16.85579850539718,48.539281484405834,27.66379880873594,31.114435302916977,39.11165114081274,10.946408209806156,30.073684210526313,6.050955414012737,5.9063136456211796,0.0,21.95121951219512,29.68601332064701,19.897959183673468,20.0,33.33333333333333,0.0,0.0,26.888708367181152,18.81188118811881,0.0,0.0,21.505376344086024,0.0,0.0,10.738255033557047,35.69794050343249,31.249999999999993,12.5,26.38888888888889,50.06119951040392,35.71,13.375000000000004,27.27,37.82383419689119,36.669999999999995,18.354430379746834,13.415518491660622,63.16,16.450397655922984,52.379999999999995,13.968668407310702,11.686586985391765,4.318181818181817,29.178865188902826,28.835489833641407,24.711316397228636,32.616108171663726,33.87096774193548,30.840831523425383,41.78468307438471,31.53942428035044,75.79999999999998,25.23892267593397,38.3313885647608,23.816442668603948,46.87087404277795,41.44144144144144,55.769999999999996,57.79334500875657,62.94191919191919,46.15384615384615,72.54237288135593,25.641025641025646,0.0,19.5,25.0,57.14285714285715,31.549295774647877,49.99416637498542,54.39330543933054,42.49999999999999,24.82598607888632,36.36,16.385542168674696,49.65986394557822,39.986868023637555,66.40998716602496,,,,,,,,,,,5.930470347648261,,,58.38323353293413,10.204081632653065,0.0,62.68382352941176,15.384615384615383,100.0,Roberto Torres,Osasuna,924,Roberto Torres (Osasuna)
1895,1895,8.57142857142857,5.880532342927886,12.5,19.91215226939971,42.900636590091345,48.914330833004335,40.56915949702184,36.8735976065819,48.69717834480896,8.095781071835804,27.29473684210526,1.9108280254777066,1.4256619144602847,6.3953488372092995,35.92017738359202,37.29781160799239,13.26530612244898,20.0,19.54022988505747,0.0,0.0,40.53614947197401,16.831683168316832,6.666666666666668,11.578947368421053,11.827956989247314,0.0,0.0,13.422818791946309,26.315789473684205,49.99999999999999,15.000000000000002,15.277777777777777,47.123623011015916,35.82,5.0,28.57,44.559585492227974,36.669999999999995,43.67088607594937,39.95649021029731,51.04,48.807032231059026,47.57,15.013054830287201,22.045152722443557,22.27272727272727,14.206050467029135,11.645101663585953,48.96073903002309,19.494415049970605,49.462365591397834,17.064846416382252,56.647875704661075,27.847309136420527,71.05,13.81407471763684,52.878257487359015,14.626468095411067,68.44467916556641,11.3022113022113,50.0,39.92994746059546,40.17255892255893,30.769230769230766,42.71186440677967,0.0,21.428571428571423,10.0,57.13999999999999,51.948051948051955,9.295774647887322,58.33625014584064,50.4881450488145,52.379999999999995,7.888631090487243,66.67,18.072289156626503,52.721088435374156,29.02166776099803,71.88192742970483,,,,,,,,,,,1.2269938650306744,,,30.83832335329342,23.469387755102048,25.000000000000007,26.286764705882348,7.6923076923076925,100.0,A. Townsend,Everton,1568,A. Townsend (Everton)
1896,1896,2.8571428571428568,2.2903125967192817,12.5,3.806734992679356,52.006642679213954,33.241215949467026,41.16479152878889,49.13986537023186,41.56878628324558,13.055872291904217,33.49473684210526,14.012738853503178,12.219959266802443,0.0,25.60975609756097,30.827783063748814,30.867346938775515,20.0,37.931034482758626,0.0,0.0,29.569455727051174,10.891089108910892,3.3333333333333335,11.578947368421053,8.60215053763441,0.0,0.0,10.06711409395973,37.75743707093821,33.32999999999999,6.667000000000001,30.555555555555554,29.620563035495717,36.36,5.5,50.000000000000014,25.647668393782386,33.32999999999999,13.924050632911392,27.99129804205946,48.57,47.30012557555464,33.650000000000006,5.744125326370756,11.686586985391765,20.0,29.66680607834936,18.299445471349355,38.10623556581985,34.4620811287478,45.16129032258064,33.19888302823457,41.069709885879284,41.301627033792236,85.50000000000001,22.893136403127716,54.78413068844807,26.480203414456955,57.16926326907843,46.928746928746925,53.849999999999994,58.26036193812024,70.37037037037037,11.538461538461537,22.372881355932208,0.0,0.0,19.25,42.85999999999999,7.1428571428571415,42.95774647887323,49.71415237428538,49.232914923291496,43.74999999999999,20.41763341067286,50.0,15.903614457831322,41.15646258503401,44.057780695994744,79.94399719986,,,,,,,,,,,2.2494887525562377,,,32.93413173652694,11.22448979591837,100.0,34.375,0.0,0.0,Rubén Rochina,Granada,817,Rubén Rochina (Granada)
1897,1897,20.0,24.048282265552455,68.75000000000001,67.42313323572475,20.979795184057572,51.14488748519541,30.24487094639312,28.42183994016455,33.697853381936014,0.969213226909919,0.0,12.101910828025474,9.368635437881872,1.7441860465116275,28.38137472283813,29.210275927687917,13.26530612244898,40.0,18.390804597701145,33.333333333333336,12.5,47.44110479285133,18.81188118811881,20.0,16.842105263157894,22.58064516129032,0.0,0.0,48.32214765100671,44.8512585812357,30.55999999999999,9.722,41.666666666666664,79.06976744186046,30.800000000000004,11.25,24.240000000000002,70.98445595854923,31.839999999999996,65.82278481012658,34.22770123277738,59.540000000000006,32.90079531184597,53.059999999999995,28.459530026109658,25.36520584329349,29.09090909090909,41.51679910776523,25.13863216266174,30.254041570438794,44.87948265726043,39.393939393939405,41.20384734719206,51.258077822081674,37.79724655819774,79.65,31.75499565595135,41.5402567094516,30.197360455260924,63.61235806707156,62.981162981162974,56.03,64.15645067133684,78.11447811447812,48.07692307692308,64.7457627118644,12.820512820512823,17.857142857142858,30.0,36.35999999999999,51.29870129870131,50.56338028169013,56.14280714035702,100.0,42.209999999999994,44.315545243619496,32.86,38.0722891566265,64.96598639455782,58.63427445830598,75.2887644382219,,,,,,,,,,,10.020449897750511,,,40.11976047904192,16.326530612244902,33.33,57.16911764705882,15.384615384615383,50.0,A. Candreva,Sampdoria,3300,A. Candreva (Sampdoria)
1898,1898,14.285714285714285,7.613741875580315,12.5,29.428989751098094,18.62717962911708,46.76273193841294,43.150231634679024,44.72700074794316,41.89280410422573,6.784492588369442,29.747368421052634,29.299363057324832,21.38492871690428,6.3953488372092995,27.27272727272727,26.26070409134158,25.510204081632654,26.666666666666668,12.643678160919539,0.0,0.0,14.45978878960195,13.861386138613863,16.666666666666664,14.736842105263163,7.526881720430109,11.111111111111109,5.1724137931034475,21.476510067114095,21.05263157894737,37.49999999999999,15.625,8.333333333333332,18.9718482252142,31.480000000000004,16.125000000000004,33.33,3.3678756476683946,22.219999999999995,20.253164556962027,7.904278462654096,52.63000000000001,10.841356215989958,35.42,15.274151436031328,4.913678618857902,6.59090909090909,26.39063153492262,12.754158964879853,7.852193995381064,26.937095825984713,58.50439882697947,26.807322370462305,56.097896328887664,28.911138923654566,80.87499999999999,15.96437880104257,69.31155192532091,23.259474512652865,67.52046474782149,23.505323505323506,55.00000000000001,38.17863397548162,74.28451178451178,23.076923076923073,21.355932203389834,23.076923076923077,0.0,17.25,54.169999999999995,22.07792207792208,23.80281690140845,57.15785789289466,28.033472803347276,44.29,16.705336426914158,40.0,14.457831325301202,15.646258503401361,31.05712409717663,59.12962314782406,,,,,,,,,,,4.089979550102252,,,11.077844311377245,3.0612244897959187,100.0,12.683823529411761,0.0,0.0,X. Chavalerin,Troyes,3141,X. Chavalerin (Troyes)
1899,1899,2.8571428571428568,1.1761064685855778,12.5,12.152269399707174,35.427622474398014,38.63008290564548,53.209794837855725,60.80777860882572,34.71040907249899,6.385404789053591,37.147368421052626,11.783439490445858,8.75763747454175,16.860465116279066,41.7960088691796,41.67459562321598,11.22448979591837,20.0,25.287356321839077,0.0,0.0,19.658813972380177,6.9306930693069315,3.3333333333333335,7.368421052631581,3.225806451612904,0.0,0.0,2.684563758389261,6.636155606407323,24.999999999999996,25.0,20.833333333333332,40.39167686658507,28.89,2.749999999999999,33.33,39.89637305699482,28.569999999999997,27.848101265822784,22.335025380710658,40.48,27.542904981163673,38.04,12.40208877284595,13.678618857901725,5.0,26.878572424369164,23.105360443622924,23.787528868360276,29.512051734273953,29.154447702834812,32.547316165063606,32.586278014574454,34.54317897371715,77.525,13.92267593397046,43.32944379618827,23.211042499091896,46.02587800369686,28.82882882882883,35.42000000000001,43.66608289550496,65.57239057239057,23.076923076923073,29.830508474576273,0.0,78.57142857142856,22.000000000000004,16.67,24.025974025974026,32.04225352112676,39.89032784972582,40.86471408647141,35.0,27.146171693735504,0.0,8.915662650602407,32.31292517006803,38.67367038739331,53.3309998833275,,,,,,,,,,,3.0674846625766876,,,21.8562874251497,0.0,0.0,49.81617647058823,0.0,0.0,M. Albrighton,Leicester City,1228,M. Albrighton (Leicester City)
1900,1900,0.0,4.828226555246054,31.250000000000007,12.005856515373353,22.91724328812622,58.0734307145677,48.24619457313039,40.089753178758414,57.36465505602808,5.416191562143671,31.57894736842105,41.40127388535031,39.30753564154786,6.3953488372092995,27.494456762749444,36.2511893434824,19.387755102040817,6.666666666666667,12.643678160919539,0.0,0.0,24.614134849715676,0.0,0.0,0.0,18.27956989247312,0.0,0.0,8.7248322147651,32.26544622425629,30.769999999999992,0.0,75.0,50.42839657282742,34.21,1.3750000000000004,0.0,51.94300518134715,35.14,55.0632911392405,7.8317621464829585,80.00000000000001,18.83633319380494,41.86,36.81462140992166,25.89641434262948,17.272727272727273,27.85445420326223,38.07763401109058,20.092378752886837,27.877718988830104,45.381231671554225,17.809494260006208,41.399697511343334,50.688360450563195,79.17500000000001,15.139009556907038,42.25982108129133,23.00520644145781,58.17269606548719,15.970515970515969,55.559999999999995,34.09223584354933,40.698653198653204,34.61538461538461,54.91525423728814,28.205128205128204,39.28571428571428,13.5,60.0,56.49350649350651,13.943661971830984,55.54777738886945,40.72524407252441,40.739999999999995,15.081206496519728,50.0,23.37349397590361,32.99319727891156,29.743926460932375,68.88344417220861,,,,,,,,,,,6.5439672801636,,,51.796407185628745,11.22448979591837,0.0,43.74999999999999,0.0,0.0,P. Herrmann,Borussia M'gladbach,831,P. Herrmann (Borussia M'gladbach)
1901,1901,8.57142857142857,11.730114515629836,25.0,15.15373352855051,16.883476335455303,62.69245953414922,43.414956982131045,34.70456245325356,54.326987984339134,12.086659064994299,47.8421052631579,18.15286624203821,13.238289205702646,9.30232558139535,34.3680709534368,32.63558515699334,23.979591836734695,20.0,13.79310344827586,0.0,0.0,17.30300568643379,11.881188118811881,10.0,12.631578947368421,17.20430107526882,11.111111111111109,6.896551724137931,18.120805369127517,25.400457665903893,44.43999999999999,11.111,22.222222222222218,31.578947368421055,33.33,32.25000000000001,33.33,0.0,0.0,23.417721518987342,8.049311094996373,55.56000000000001,10.464629552113855,49.23,16.579634464751955,1.593625498007968,0.9090909090909091,30.098982294716293,22.735674676524955,30.254041570438794,28.98295120517343,47.67839687194527,38.25628296618057,57.72033548741923,28.34793491864831,77.775,16.181581233709817,57.059509918319726,21.78229809904347,65.83047266965937,38.9025389025389,48.28000000000001,55.283129013426745,66.01430976430976,15.384615384615383,33.22033898305085,0.0,0.0,7.249999999999999,57.13999999999999,12.987012987012989,32.323943661971825,59.80632364951581,38.35425383542539,41.78999999999999,10.440835266821349,36.36,6.024096385542167,31.972789115646254,51.346027577150366,72.44195543110489,,,,,,,,,,,11.65644171779141,,,18.263473053892216,0.0,0.0,27.205882352941167,0.0,0.0,N. Gießelmann,Union Berlin,2196,N. Gießelmann (Union Berlin)
1902,1902,0.0,2.104611575363665,6.25,4.099560761346998,12.316634375864938,33.91235688906435,17.73659827928524,24.382946896035904,30.444174429593623,11.915621436716078,35.08421052631579,3.8216560509554123,2.6476578411405294,6.97674418604651,14.412416851441243,12.749762131303521,12.500000000000004,0.0,0.0,0.0,0.0,12.997562956945572,0.0,0.0,0.0,8.60215053763441,0.0,0.0,6.040268456375839,25.400457665903893,44.43999999999999,0.0,16.666666666666664,13.586291309669523,33.33,6.125000000000001,25.000000000000007,8.031088082901555,40.0,7.59493670886076,11.60261058738216,46.150000000000006,13.771452490581837,28.57,14.490861618798956,13.147410358565734,22.5,22.584692597239645,18.299445471349355,8.54503464203233,20.964138741916518,57.013685239491686,27.148619298789946,61.212704523580385,26.157697121401746,76.20000000000002,8.731537793223284,53.208868144690804,16.793800702264193,67.57327700026407,28.255528255528255,57.14,40.92235843549329,70.60185185185185,13.461538461538462,33.55932203389831,0.0,0.0,0.0,0.0,16.233766233766232,20.563380281690137,64.09987166024969,18.96792189679219,36.35999999999999,5.800464037122972,0.0,6.024096385542167,12.585034013605442,42.28496388706501,55.454439388636104,,,,,,,,,,,10.020449897750511,,,7.4850299401197615,0.0,0.0,18.198529411764703,0.0,0.0,J. Stryger Larsen,Udinese,730,J. Stryger Larsen (Udinese)
1903,1903,0.0,3.7140204271123487,6.25,5.929721815519766,35.649045114863,27.260165811290953,40.70152217074786,39.71578160059836,27.433508842986363,17.160775370581526,41.073684210526324,2.547770700636942,1.832993890020366,8.720930232558137,43.90243902439024,42.91151284490961,25.25510204081633,13.333333333333334,17.241379310344826,0.0,0.0,29.163281884646626,0.0,0.0,0.0,9.67741935483871,0.0,0.0,12.751677852348992,33.180778032036606,21.049999999999994,0.0,11.111111111111109,44.92044063647491,50.0,8.625,44.440000000000005,38.601036269430054,51.28,9.493670886075948,26.03335750543872,40.43000000000001,31.352030138133113,34.0,18.929503916449082,18.326693227091628,20.90909090909091,14.13634462567963,22.550831792975973,21.247113163972283,19.682539682539684,37.48778103616814,18.895439031957803,28.983913103258637,32.040050062578224,87.5,11.229365768896614,51.18630882924931,13.948419905557575,47.979931344071815,19.41031941031941,51.61,38.12025685931114,47.15909090909091,11.538461538461537,12.881355932203393,20.512820512820515,0.0,7.75,0.0,14.935064935064938,14.084507042253518,22.214444055536113,44.76987447698745,52.379999999999995,7.192575406032485,0.0,3.6144578313253004,59.863945578231295,27.905449770190415,68.88344417220861,,,,,,,,,,,1.6359918200408992,,,4.491017964071856,15.306122448979595,0.0,1.4705882352941178,0.0,0.0,J. Guðmunds­son,Burnley,1177,J. Guðmunds­son (Burnley)
1904,1904,14.285714285714285,9.532652429588364,37.5,39.824304538799424,32.466094658178804,40.821160679036716,25.61217736598279,39.56619296933433,34.96692318077494,5.1881413911060426,15.042105263157893,4.777070063694266,3.8696537678207736,2.3255813953488373,14.07982261640798,15.128449096098958,22.704081632653065,60.0,37.931034482758626,0.0,0.0,33.22502030869212,18.81188118811881,13.333333333333334,15.789473684210527,11.827956989247314,11.111111111111109,6.896551724137931,11.409395973154362,14.416475972540043,47.059999999999995,29.412,30.555555555555554,26.438188494492042,29.31,21.875000000000004,23.400000000000002,4.2746113989637315,55.559999999999995,18.987341772151897,31.83466279912979,53.39,37.50523231477606,41.22,19.451697127937333,24.169986719787513,18.636363636363633,30.97727589572006,25.508317929759706,23.094688221709003,34.62669018224574,55.5229716520039,37.26341917468197,62.642650900591235,39.86232790988736,81.05,17.028670721112075,58.26526643329445,30.790652621382737,62.52970689199895,20.72072072072072,57.35,38.41214244016346,68.18181818181817,38.46153846153846,41.694915254237294,0.0,25.0,33.5,61.11,36.36363636363637,30.985915492957744,67.58837941897096,36.82008368200837,45.06999999999999,25.05800464037124,62.07,21.445783132530117,22.789115646258505,38.08273145108339,71.71858592929648,,,,,,,,,,,0.0,,,20.059880239520957,4.0816326530612255,0.0,31.433823529411757,7.6923076923076925,100.0,Fidel,Elche,2418,Fidel (Elche)
1905,1905,5.7142857142857135,8.913649025069638,6.25,8.784773060029282,21.561029615278173,49.66442953020134,28.72270019854401,27.898279730740462,43.14837316052383,11.858608893956667,48.36842105263158,9.554140127388532,6.517311608961303,6.97674418604651,23.7250554323725,20.74215033301618,13.775510204081638,13.333333333333334,13.79310344827586,33.333333333333336,24.999999999999993,27.61982128350934,11.881188118811881,6.666666666666668,12.631578947368421,18.27956989247312,0.0,0.0,12.751677852348992,25.858123569794046,47.36999999999999,10.526,8.333333333333332,46.756425948592415,32.81,7.5,50.000000000000014,41.7098445595855,29.630000000000003,15.189873417721516,18.20159535895576,59.52,20.552532440351616,49.41,24.151436031331592,18.990703851261618,35.22727272727273,11.599052000557645,36.41404805914972,24.711316397228636,13.627278071722515,33.088954056696004,12.472851380701208,41.31720060497732,22.528160200250312,83.775,8.70981754995656,35.37534033450021,8.03971425111999,60.654871930287854,15.64291564291564,43.75,60.01167542323409,58.14393939393939,13.461538461538462,18.305084745762716,0.0,0.0,5.999999999999999,49.99999999999999,19.480519480519483,10.985915492957743,36.016800840042,43.23570432357044,46.14999999999999,5.568445475638053,25.0,13.012048192771081,44.5578231292517,21.27380170715693,68.88344417220861,,,,,,,,,,,0.0,,,1.796407185628742,0.0,0.0,2.2058823529411766,7.6923076923076925,0.0,Salvi Sánchez,Cádiz,1508,Salvi Sánchez (Cádiz)
1906,1906,0.0,2.3522129371711555,12.5,22.401171303074673,17.962911707722117,58.606395578365564,47.78292521508934,37.84592370979806,43.74240583232078,11.801596351197263,40.93684210526315,13.694267515923563,9.572301425661914,10.465116279069766,45.343680709534354,42.530922930542346,20.1530612244898,33.333333333333336,35.63218390804598,0.0,0.0,16.896831844029244,0.0,0.0,0.0,5.376344086021506,0.0,0.0,6.7114093959731544,13.958810068649885,19.999999999999996,0.0,16.666666666666664,33.65973072215422,40.00000000000001,32.875,37.21,1.554404145077721,100.0,23.417721518987342,7.976794778825235,66.67,9.292591042277104,56.41,6.396866840731068,5.710491367861885,5.454545454545454,23.686044890561824,15.89648798521257,12.702078521939953,27.595532039976483,54.54545454545452,38.814768848898545,57.94032723772858,29.662077596996244,84.05000000000001,12.206776715899219,60.38506417736291,19.905557573556116,74.12199630314234,40.04914004914004,53.75000000000001,56.80093403385872,79.84006734006734,36.53846153846153,51.864406779661024,15.384615384615385,42.85714285714285,5.999999999999999,49.99999999999999,27.922077922077925,32.39436619718309,59.164624897911565,40.86471408647141,49.99999999999999,7.192575406032485,40.0,7.469879518072288,43.53741496598639,55.15430072225871,71.43857192859643,,,,,,,,,,,8.793456032719835,,,38.32335329341318,6.122448979591837,0.0,53.86029411764706,0.0,0.0,M. Ritchie,Newcastle United,1473,M. Ritchie (Newcastle United)
1907,1907,0.0,1.2999071494893222,0.0,0.2928257686676432,22.474398007196246,54.52033162258191,40.90006618133686,34.854151084517575,67.59821790198461,5.473204104903078,42.10526315789474,7.006369426751589,6.517311608961303,0.0,27.937915742793784,36.06089438629876,5.612244897959186,0.0,0.0,0.0,0.0,3.5743298131600314,0.0,0.0,0.0,9.67741935483871,0.0,0.0,3.3557046979865763,24.94279176201373,0.0,0.0,0.0,24.112607099143204,0.0,5.5,0.0,19.818652849740932,0.0,0.0,14.285714285714283,22.220000000000002,22.22687316868983,40.0,37.20626631853785,17.397078353253654,15.0,12.19852223616339,4.066543438077634,35.33487297921478,11.934156378600825,41.959921798631484,10.207880856345023,27.63646363261378,21.151439299123904,87.5,6.081668114682884,47.802411513029966,9.03257052911975,70.71560602059677,10.728910728910728,33.33,22.18330414477525,23.148148148148152,1.9230769230769211,7.457627118644069,0.0,0.0,5.500000000000001,0.0,0.0,4.154929577464786,12.495624781239068,15.202231520223156,20.0,5.104408352668215,0.0,10.602409638554214,0.0,7.813525935653322,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,T. Walcott,Southampton,411,T. Walcott (Southampton)
1908,1908,0.0,1.7332095326524304,6.25,4.685212298682286,27.705507888181575,29.234109751283054,38.38517538054269,35.45250560957367,29.121101660591332,16.647662485746864,19.136842105263156,0.0,0.0,8.139534883720929,43.12638580931264,60.22835394862036,53.06122448979592,6.666666666666667,16.091954022988507,0.0,0.0,22.50203086921202,0.0,0.0,0.0,8.60215053763441,0.0,0.0,6.040268456375839,28.604118993135007,44.43999999999999,0.0,19.444444444444446,39.04528763769889,13.040000000000001,36.375,14.29,3.626943005181348,0.0,34.810126582278485,21.102248005801304,57.14,19.631645039765594,48.57,30.80939947780678,11.022576361221779,15.68181818181818,12.059110553464379,43.62292051756007,22.401847575057733,14.626690182245738,20.478983382209172,12.348743406763884,45.00206242265915,17.146433041301627,53.7,11.27280625543006,29.774406845585382,10.073858820680469,47.24055980987592,13.595413595413591,41.67,69.41039112667833,39.141414141414145,17.307692307692307,9.491525423728815,0.0,100.0,7.000000000000001,49.99999999999999,18.181818181818183,10.633802816901404,64.09987166024969,30.962343096234314,24.999999999999996,12.761020881670538,25.0,23.37349397590361,23.46938775510204,20.55154300722259,57.99789989499475,,,,,,,,,,,0.0,,,4.191616766467066,0.0,0.0,15.25735294117647,0.0,0.0,D. Cheryshev,Valencia,649,D. Cheryshev (Valencia)
1909,1909,8.57142857142857,5.694831321572269,12.5,16.617862371888727,35.31691115416552,51.55941571259376,41.892786234281935,38.66866118175019,40.36722019711084,31.07183580387685,58.16842105263158,3.5031847133757945,3.0549898167006115,10.465116279069766,39.91130820399113,45.956232159847765,26.275510204081638,46.666666666666664,29.885057471264364,0.0,0.0,16.734362307067425,10.891089108910892,10.0,11.578947368421053,7.526881720430109,22.222222222222218,12.06896551724138,8.053691275167784,10.068649885583522,49.99999999999999,25.0,9.722222222222223,29.253365973072214,46.150000000000006,0.0,0.0,30.95854922279793,46.15,13.924050632911392,11.747643219724436,38.64,17.455002092925913,39.82999999999999,19.190600522193208,20.98273572377158,20.0,34.406803290115704,65.80406654343808,23.787528868360276,36.17871840094062,55.449657869012704,54.01799565622092,63.275127182730664,22.465581977471842,86.00000000000001,14.900086880973069,57.4484636328277,29.531420268797675,65.69844203855297,37.83783783783783,53.97,47.63572679509632,64.45707070707071,15.384615384615383,20.0,0.0,14.285714285714285,7.249999999999999,37.49999999999999,18.83116883116883,36.971830985915496,62.90981215727454,31.241283124128316,55.74,10.20881670533643,25.0,8.915662650602407,36.054421768707485,58.24031516743271,67.46003966865011,,,,,,,,,,,7.566462167689162,,,0.0,0.0,0.0,0.0,0.0,0.0,L. De Silvestri,Bologna,2452,L. De Silvestri (Bologna)
1910,1910,0.0,1.1451562983596415,18.75,27.452415812591514,30.445613063935788,54.007106198183976,52.15089344804766,56.09573672400898,42.78385311192115,9.464082098061573,41.74736842105263,9.872611464968148,7.128309572301425,5.232558139534882,38.80266075388026,37.39295908658421,35.45918367346938,86.66666666666667,45.97701149425287,0.0,0.0,20.308692120227455,0.0,0.0,0.0,1.0752688172043012,0.0,0.0,8.7248322147651,9.153318077803203,30.769999999999992,0.0,12.499999999999998,39.290085679314565,45.19,1.5,50.000000000000014,40.0259067357513,44.99999999999999,15.822784810126581,13.633067440174035,42.620000000000005,16.785265801590626,44.44,6.919060052219321,11.553784860557768,9.090909090909092,25.972396486825595,39.37153419593346,23.556581986143186,29.100529100529105,45.6256109481916,34.595097735029476,55.46542004674825,19.274092615769707,75.37500000000003,19.895742832319723,53.55892648774796,20.716793800702266,62.212833377343536,42.75184275184275,50.89,56.275539988324574,77.2516835016835,23.076923076923073,39.66101694915254,7.6923076923076925,21.428571428571423,6.25,49.99999999999999,29.870129870129876,41.26760563380281,61.89476140473692,48.256624825662485,49.99999999999999,12.2969837587007,41.18,12.771084337349395,50.34013605442178,57.38673670387394,78.17057519542645,,,,,,,,,,,5.112474437627811,,,18.562874251497004,6.122448979591837,50.000000000000014,13.051470588235292,0.0,0.0,D. Suárez,Getafe,2913,D. Suárez (Getafe)
